ID ,TAG ID ,TIPOLOGIA ,TITOLO,Anno,Provenienza,AUTORE ,TIMESTAMP
225,74,tipologia ME1F2OUA2T,titolo 7Z5Z9WSALR,2018,citta 81A02ZA3VW,Nome autore 225,1663924638
226,33,tipologia QPP9N6CFLA,titolo WEXSCOSZQC,1932,citta S6QXEU7Y3Y,Nome autore 226,1663924638
227,93,tipologia E7VCGSWSN3,titolo NNP9LH0NOL,1943,citta A4A48HW9VL,Nome autore 227,1663924638
228,2,tipologia 4LAV52WQSR,titolo IO3U4MXRPF,1963,citta YQJ98RIFHE,Nome autore 228,1663924638
229,4,tipologia J4LXOPI4Y4,titolo PD1C0RYLZJ,1980,citta TFUMRNRJKO,Nome autore 229,1663924638
230,40,tipologia IMVJX14L4L,titolo QI9ASVVEYJ,1929,citta NOTQA5HQV2,Nome autore 230,1663924638
231,51,tipologia 0GX3E8LDLC,titolo IFMMD9O5WY,2003,citta N1RYVJ9B6J,Nome autore 231,1663924638
232,87,tipologia SLJU21M1YM,titolo JEH7TILV6P,1918,citta XAPU70PVEY,Nome autore 232,1663924638
233,7,tipologia 1O6R0UL9YG,titolo BPMDXT6IP9,1996,citta ASUDE2YDWO,Nome autore 233,1663924638
234,51,tipologia KWWRHI48L5,titolo Q3Y9KBU9U9,1917,citta JQSTL8B8M7,Nome autore 234,1663924638
235,89,tipologia 2PRYWA8JQ7,titolo WTXG0SEH4U,1949,citta CNTPWRW7WR,Nome autore 235,1663924638
236,94,tipologia ZWERPIKR5I,titolo RZ3IK5K6FJ,1929,citta JKKME6XUF1,Nome autore 236,1663924638
237,78,tipologia A6FZON2PCL,titolo 8350HG8Y3L,1983,citta P3FADESIW3,Nome autore 237,1663924638
238,42,tipologia XTWFYTYPL7,titolo 6SCQW770CU,1977,citta 0792EJTIV5,Nome autore 238,1663924638
239,48,tipologia KMU3D7380C,titolo HHQ5K1FI6U,1982,citta YGG2W0MGSJ,Nome autore 239,1663924638
240,48,tipologia FMR906GT4F,titolo GMG2QO4LFZ,1958,citta DFG6IKC9FT,Nome autore 240,1663924638
241,26,tipologia 5VGYJF8S9B,titolo PBJQQIOFKS,1936,citta 63RF15MTB7,Nome autore 241,1663924638
242,13,tipologia TS9G47AYO6,titolo 3W17ET1MCV,1983,citta ZY7EGI642D,Nome autore 242,1663924638
243,75,tipologia DZLD13RIOU,titolo SX08YAESIK,2018,citta ZH3KCHPDIX,Nome autore 243,1663924638
244,39,tipologia MPYX9HGZGB,titolo 4FD2W6BFEF,1939,citta U146OJF07D,Nome autore 244,1663924638
245,8,tipologia 5YAYQZFLG2,titolo MP9EY34HL8,1918,citta 3ASPV7KCS5,Nome autore 245,1663924638
246,95,tipologia CQIWMOB3H2,titolo BY1OOAZNRO,1914,citta DU118CYSDY,Nome autore 246,1663924638
247,18,tipologia 9A39DZP2R1,titolo 4JZHP93ACF,1936,citta MZSMSHDC8Z,Nome autore 247,1663924638
248,20,tipologia DLE3EPQ875,titolo NG82EXAOV4,1948,citta N0WEB9C1ED,Nome autore 248,1663924638
249,54,tipologia PT3J0ZFKYA,titolo KT41JQ0CA4,1965,citta 1VLBPMBFH6,Nome autore 249,1663924638
250,19,tipologia P99SDAS7UJ,titolo XM21OO8ERB,1953,citta 2OH86M4GFW,Nome autore 250,1663924638
251,50,tipologia JLAV46GP2H,titolo KVTN7PON8Y,1987,citta GQR8BVS9XS,Nome autore 251,1663924638
252,55,tipologia 3MIJTSWD6R,titolo LYE2FS96SI,1921,citta YZAGUFAXUA,Nome autore 252,1663924638
253,13,tipologia 8WC6G64UGM,titolo AGEBI9FHQ8,1933,citta ALDZ6YHPSS,Nome autore 253,1663924638
254,43,tipologia 0D90UGW43O,titolo L1POIWU9FQ,1905,citta WLB2CN6XD4,Nome autore 254,1663924638
255,55,tipologia 5XXC1IFM6P,titolo L0177OT36U,2003,citta LXW5FXGF19,Nome autore 255,1663924638
256,26,tipologia LHLCWQ7NWO,titolo SLL1LN4LFL,2020,citta NCD3LNDB01,Nome autore 256,1663924638
257,38,tipologia SXYU6ZTVL5,titolo BGVWZRW0UJ,1932,citta 6S9B77ZD59,Nome autore 257,1663924638
258,74,tipologia OR7G3D3CJP,titolo 595A1F57B7,1945,citta O2866YCSUD,Nome autore 258,1663924638
259,90,tipologia 95EQ67AEMU,titolo L63R8QRGP3,1962,citta JAJ1ITXSPL,Nome autore 259,1663924638
260,86,tipologia K9NDB4IZI8,titolo 12XXZNMLTA,1981,citta I9IA9WBO4W,Nome autore 260,1663924638
261,74,tipologia ISCUYSVV61,titolo X95CSFRDFU,1934,citta S3XZE7IP0Z,Nome autore 261,1663924638
262,95,tipologia B2GAQS0SUX,titolo 64FPETIPBR,2018,citta 33AWYEDVX5,Nome autore 262,1663924638
263,57,tipologia SQBOZXOVHX,titolo ERYTC41KAS,1986,citta YVFVRIGSCI,Nome autore 263,1663924638
264,35,tipologia 5IV22KERXS,titolo AJ70D7689F,1918,citta QJDMMIB4XJ,Nome autore 264,1663924638
265,44,tipologia 8BHAQJ1IGD,titolo V20A2SXB2N,1976,citta VOT4SDZ03N,Nome autore 265,1663924638
266,82,tipologia 0CYE2XHTHS,titolo VNG6U0LUW5,1982,citta S2K04K4E1W,Nome autore 266,1663924638
267,68,tipologia AP30R9U0WW,titolo LX4J2GZYO0,1935,citta WA4TJ2OSIA,Nome autore 267,1663924638
268,38,tipologia 16NJZNLHXM,titolo W94OY5K7NY,1946,citta Z6XDF6F42M,Nome autore 268,1663924638
269,33,tipologia DAAB1UPVZD,titolo 65TX5ATOFG,1961,citta ZJYR85YSU7,Nome autore 269,1663924638
270,8,tipologia TTT7XPKB4N,titolo ZCVTRP46JF,1975,citta 8QTKFLIHV1,Nome autore 270,1663924638
271,18,tipologia EG320L7WC9,titolo 9TACCFCY6Q,1938,citta W1F10P0LDG,Nome autore 271,1663924638
272,93,tipologia TC7V62WUHK,titolo QZM89KR9HF,2007,citta Z54TZXJN6P,Nome autore 272,1663924638
273,13,tipologia BZEIBJQY00,titolo HO6FGIB4W0,1974,citta II5NLP8CLY,Nome autore 273,1663924638
274,63,tipologia KLGSE2V543,titolo 6MNPL6G5C5,1979,citta GC62KDQ3E1,Nome autore 274,1663924638
275,69,tipologia KPF6RVLI0P,titolo 87PSRZ22DF,2005,citta SVJ4PEP62M,Nome autore 275,1663924638
276,28,tipologia CT26WDS0L7,titolo LK67FPZ58N,1973,citta FWQL2YXR2A,Nome autore 276,1663924638
277,92,tipologia Y7DHDKN1PF,titolo NVAOY3K4HN,2014,citta 5N7MT81HMY,Nome autore 277,1663924638
278,79,tipologia ZVOWJCEIQQ,titolo I4V8L6WW4Y,1952,citta VXQDPK0TJT,Nome autore 278,1663924638
279,68,tipologia RZ48QV9GE2,titolo R0ZK53NHIB,2019,citta EKF5NBRUVB,Nome autore 279,1663924638
280,47,tipologia I6U48UXN15,titolo EEHMPNX4AT,1935,citta ESOK5TMA6F,Nome autore 280,1663924638
281,78,tipologia HGVSE4CJKC,titolo 6T13IQZUCN,2016,citta OL4PVT3S0H,Nome autore 281,1663924638
282,73,tipologia 1IZQGOV80J,titolo 8VCIE4PPG1,2012,citta FJHNSYH2ZH,Nome autore 282,1663924638
283,75,tipologia CLKRJKW6LP,titolo DT2F8ZX24H,1969,citta 467910RIWY,Nome autore 283,1663924638
284,51,tipologia 788RQ88MX4,titolo SFM3NXBN05,2007,citta RZL3LCM99G,Nome autore 284,1663924638
285,41,tipologia ADUJ4JBLFI,titolo X18LJHL391,1909,citta 9UQZN30MDP,Nome autore 285,1663924638
286,80,tipologia XIEGSYWF9G,titolo JJBMKBW64L,1954,citta MJJ510ZVOJ,Nome autore 286,1663924638
287,90,tipologia 39QV4S4PLK,titolo VVQCL4FDG1,1960,citta RNDCPEQKAG,Nome autore 287,1663924638
288,8,tipologia K16AD2LMUZ,titolo YND3ISZUBQ,1925,citta JX765XBRSA,Nome autore 288,1663924638
289,31,tipologia MSJQK5HQGP,titolo YZX6V6M1P5,1945,citta 7QACB4IVID,Nome autore 289,1663924638
290,51,tipologia LKNZPQJ3OQ,titolo 8V7AEI4BYW,2008,citta 7U70DO3GN4,Nome autore 290,1663924638
291,53,tipologia KXGJDO93UH,titolo IDFYHEFC6C,1959,citta QO1JZO9EZT,Nome autore 291,1663924638
292,36,tipologia D66TNGZRX8,titolo 8O28VSA54O,1907,citta 64N7E6I5BD,Nome autore 292,1663924638
293,99,tipologia 3XHAPT02QX,titolo 6PRYLNF1JO,1937,citta MLM452JZQV,Nome autore 293,1663924638
294,99,tipologia FV86S6HISY,titolo XEBE6A8LZE,1906,citta CDTUYR0YIR,Nome autore 294,1663924638
295,16,tipologia LR9YGBRC5Z,titolo 0VZB9PQSXB,1904,citta SALQS59XRI,Nome autore 295,1663924638
296,71,tipologia 9B7XSQTX4W,titolo Z8Y9T6LTHR,1986,citta D537LNDMFY,Nome autore 296,1663924638
297,28,tipologia TAORRPE9C5,titolo 4NBO76OND1,2000,citta YA1CAYZTLP,Nome autore 297,1663924638
298,56,tipologia 0NCKET3E8X,titolo DCQTJNR1BX,1916,citta Y5IF9VOXX8,Nome autore 298,1663924638
299,6,tipologia N8IBZUYXDZ,titolo IHFYS5P5ZV,2000,citta 9BIAP31F6S,Nome autore 299,1663924638
300,31,tipologia 7T2VABSRHY,titolo O6CO28PHUB,1995,citta K6S6KULQZ3,Nome autore 300,1663924638
301,50,tipologia 40HWJ0SC3E,titolo NIWDLHZHLC,1924,citta E9X18HISTD,Nome autore 301,1663924638
302,58,tipologia LFN83HYEGE,titolo 8D9Y7690JE,1965,citta JPIEJ5VK84,Nome autore 302,1663924638
303,29,tipologia ZFNYYSR8ZM,titolo USTQOOICZB,1978,citta WGBQ26D96K,Nome autore 303,1663924638
304,41,tipologia WJ6LLX4K3Z,titolo LW427KWJZS,1989,citta S88BIQK4UJ,Nome autore 304,1663924638
305,86,tipologia Y3PQ5R20XE,titolo 4JYDI85THL,1950,citta 95JJQUGJ8H,Nome autore 305,1663924638
306,45,tipologia S5GPE5UJ5I,titolo 1EDMD1MY98,1914,citta LCFCMZPBQX,Nome autore 306,1663924638
307,64,tipologia MKCTHEIE26,titolo J9JP7SPLOH,1906,citta JI0GGS24LU,Nome autore 307,1663924638
308,65,tipologia AH39BR1Q5S,titolo PSCC2JD7WL,1926,citta ZOITOZC3KN,Nome autore 308,1663924638
309,99,tipologia U4KZR60X2G,titolo S6SA13SJBU,1934,citta M24T3D8ITA,Nome autore 309,1663924638
310,19,tipologia 4HMJQZECZ3,titolo XDBB85Q1IV,1919,citta NSLV7CAFBD,Nome autore 310,1663924638
311,68,tipologia XPWLAFDKJL,titolo 0DQ7Q7MI55,2012,citta KPUO1QLIZY,Nome autore 311,1663924638
312,67,tipologia 1K1M50RUGM,titolo JRUPXZ64JE,1913,citta JNZJSN2W9S,Nome autore 312,1663924638
313,58,tipologia 0CN3OFBWNG,titolo W24S9HZ9I6,1996,citta 4NYEQIYKD5,Nome autore 313,1663924638
314,95,tipologia ITE7XI7JDN,titolo ZB4X0K9TQM,1944,citta IE5RFOTJ01,Nome autore 314,1663924638
315,34,tipologia ROBZB2RIEH,titolo Y5SW0GDP6S,1900,citta FXSSOHGTYL,Nome autore 315,1663924638
316,71,tipologia U1B735ZUV7,titolo BF8RPPDD2E,1957,citta 8J4MQHZ8EL,Nome autore 316,1663924638
317,22,tipologia Q4AZ40QW2P,titolo WRWVS400D9,2015,citta 7O7XGL86OG,Nome autore 317,1663924638
318,94,tipologia G04HT0VTJ7,titolo BPYGB34R1A,1946,citta N7Q1LYSDLV,Nome autore 318,1663924638
319,94,tipologia LCLCNYHFSZ,titolo 7LO0WRFBEE,2001,citta 3K3TGKAIPW,Nome autore 319,1663924638
320,76,tipologia 3U2QC37HD3,titolo 72J7SKYC6V,1941,citta 7SNZXC2353,Nome autore 320,1663924638
321,43,tipologia 0IY9FI7QI1,titolo VJQ5YBXPUT,1901,citta 8UXMEW158S,Nome autore 321,1663924638
322,33,tipologia SYFC49N6DQ,titolo VKHZ061ALY,1901,citta Z0YR5R0E3O,Nome autore 322,1663924638
323,94,tipologia ACPD24POMT,titolo THLVQOAX53,1925,citta ENFD7ZFPO8,Nome autore 323,1663924638
324,87,tipologia 7DFFJ4ADNM,titolo RZNFPXTEER,1989,citta TR1KYIAXMQ,Nome autore 324,1663924638
325,62,tipologia QZIWGNX5HU,titolo 24WR8I6JLA,1973,citta YOKY6NCV00,Nome autore 325,1663924638
326,49,tipologia C4X8M1WL4A,titolo L6LLF4IKS7,1940,citta BM7GZ6J11W,Nome autore 326,1663924638
327,90,tipologia HMEF5H3QGS,titolo 3K5NWE03QL,1987,citta BH0CTPU156,Nome autore 327,1663924638
328,41,tipologia UAS36LK0ZI,titolo P1IPEKWKPU,1982,citta JZW8OYURJ8,Nome autore 328,1663924638
329,69,tipologia 3ANE7W7YXE,titolo C13888T2H5,1924,citta IB4TYT9ZMX,Nome autore 329,1663924638
330,42,tipologia GQ4BOBXHIH,titolo VWNFTXQEBO,2013,citta JD8SAQ8DY6,Nome autore 330,1663924638
331,29,tipologia 9MQCQUSLRN,titolo N7602RD9AW,1981,citta LDMK59GS2D,Nome autore 331,1663924638
332,22,tipologia PX4B2IAV2W,titolo RSY8M3SGAV,1963,citta 8QSZL1AO1H,Nome autore 332,1663924638
333,76,tipologia T1LVR274LW,titolo SN7PUMCVL3,1933,citta 13CZM39JUQ,Nome autore 333,1663924638
334,43,tipologia SBC63LNKX1,titolo TKDXOLDUE5,1995,citta VZ6PZMVAM0,Nome autore 334,1663924638
335,34,tipologia 9V4L7DMRNQ,titolo UUB1AYOEGC,1939,citta 6TDP6VYOHG,Nome autore 335,1663924638
336,73,tipologia DA43FWCF9K,titolo DAWQAOJ70M,1925,citta 72R4VP3M2U,Nome autore 336,1663924638
337,2,tipologia ABK5LEJIZ0,titolo NWAJK5V34N,1933,citta 03FBSZ9KEB,Nome autore 337,1663924638
338,70,tipologia 7O3K2YVAQK,titolo CAMH5T6G6C,1978,citta 413FDATW1R,Nome autore 338,1663924638
339,55,tipologia WLKD0RTUAX,titolo GCXZMMFZVN,1989,citta 2CS0AG3I91,Nome autore 339,1663924638
340,72,tipologia YAMCIAUSCJ,titolo EMOYL45JGI,2004,citta XIT5UV5B5M,Nome autore 340,1663924638
341,42,tipologia 7OKJVB7GJL,titolo S7TIV2834O,1950,citta ZFW6DKHMG2,Nome autore 341,1663924638
342,45,tipologia 0UYOL92IY6,titolo 3F2QW1MZW9,1948,citta 1SEBTMQU16,Nome autore 342,1663924638
343,31,tipologia GR0ZOL6A69,titolo ABSCYTVEK1,1915,citta BY93AFUNVU,Nome autore 343,1663924638
344,35,tipologia BTI6QM51PY,titolo HVSOPCLQVW,1906,citta KLHUNV1Y6H,Nome autore 344,1663924638
345,86,tipologia EZNY9D4T7N,titolo 8V8FX21Y99,1992,citta 39CUKPECTQ,Nome autore 345,1663924638
346,1,tipologia THWOLMH0RP,titolo 180GWLTH4Q,2015,citta 2BQJJJJHQH,Nome autore 346,1663924638
347,90,tipologia NPY581R1WQ,titolo VRX31VYAVU,1957,citta VR2YROIGJF,Nome autore 347,1663924638
348,42,tipologia DBA2GTLE95,titolo LYT1E1VK6R,1944,citta NWKFYCN42Q,Nome autore 348,1663924638
349,64,tipologia TKBH65GRX3,titolo 0PF9ZFHVM8,1971,citta 1L51ZHJX66,Nome autore 349,1663924638
350,32,tipologia 6FQ4K890RJ,titolo FMCBALO3GC,2010,citta 3LGYWXVD54,Nome autore 350,1663924638
351,74,tipologia FK8WQKREYL,titolo CNTTFMBZU0,1915,citta QEHJCAADEX,Nome autore 351,1663924638
352,25,tipologia 4I597VLSND,titolo QS3BGMWMHY,1961,citta IJOLM89F18,Nome autore 352,1663924638
353,45,tipologia OTVKFDF7FM,titolo ONBAX2JTVQ,1911,citta WE3PG8JS88,Nome autore 353,1663924638
354,74,tipologia FJ90AD3KOJ,titolo RRJ89QD0A1,1931,citta Z2GV9XTRZF,Nome autore 354,1663924638
355,72,tipologia HHULAZ1QPF,titolo LEBCNN0SKQ,1929,citta 1DKRGDGLDH,Nome autore 355,1663924638
356,43,tipologia ZATFM5YEQY,titolo IC7CEA6PZ7,1938,citta LR9M7LUOCW,Nome autore 356,1663924638
357,24,tipologia 0SDX5AKKRZ,titolo D5U3X7VRCA,1995,citta UEK40EAA38,Nome autore 357,1663924638
358,39,tipologia 9Y8966NL5W,titolo ITK24YF60X,1962,citta UM13XLUZYO,Nome autore 358,1663924638
359,49,tipologia DRDFXX3N7P,titolo 2BCKCBYRNO,1904,citta LWDSUMWELJ,Nome autore 359,1663924638
360,49,tipologia 4J2AL6VI8Q,titolo U9KCW3FRLM,1929,citta 4MOBI9XUSD,Nome autore 360,1663924638
361,100,tipologia KY66MF52BJ,titolo L0QQE9Z76E,1999,citta ISTYLCTGIT,Nome autore 361,1663924638
362,44,tipologia S22BY12JIQ,titolo 2DR210Q8NV,1980,citta 1PX1TLL8RP,Nome autore 362,1663924638
363,78,tipologia M24NGGEUGL,titolo 26OF84BRS8,1992,citta RQGVIVITIW,Nome autore 363,1663924638
364,22,tipologia 5YK8603E1N,titolo C0GFITKB3N,1967,citta 0T17XKXMZ4,Nome autore 364,1663924638
365,70,tipologia HILQU3K4G7,titolo 6GJFYZ2HX2,2007,citta 7TERKNCIAQ,Nome autore 365,1663924638
366,60,tipologia LSNQREQALI,titolo U93R4RDEE3,2008,citta 4U0NHHSPHI,Nome autore 366,1663924638
367,44,tipologia QZGN2SJMEM,titolo UELES7EL8X,1999,citta 98L8MUP1W1,Nome autore 367,1663924638
368,90,tipologia XHVLMW1WXZ,titolo UQKJM3DE0O,1907,citta L5DQPEVQ4J,Nome autore 368,1663924638
369,44,tipologia FOZ0GY6Z38,titolo S82IDVELNP,1921,citta JNHVTX12TR,Nome autore 369,1663924638
370,27,tipologia UFXL9S0LPE,titolo RX5Q655DPZ,1917,citta CBWDDWO8AP,Nome autore 370,1663924638
371,80,tipologia G1482X9YDS,titolo UVM0ICDYR4,1924,citta L8BJKKLLCL,Nome autore 371,1663924638
372,62,tipologia LHLB7N4MTV,titolo ZM5MNRA946,1905,citta OT11YNMU80,Nome autore 372,1663924638
373,25,tipologia EKPMP5HFXI,titolo GCY9TFY6XV,1984,citta LQ5XSO2PHJ,Nome autore 373,1663924638
374,56,tipologia BMITCHAX63,titolo LM0V0EUUAX,1944,citta L4FU4MW17Q,Nome autore 374,1663924638
375,99,tipologia OXY6B4CM10,titolo 1GAFWWY6UJ,1934,citta EUJC4SLTNA,Nome autore 375,1663924638
376,69,tipologia RYKS84Z95Q,titolo 4NZVS90FS9,2002,citta 9Q78O45QUJ,Nome autore 376,1663924638
377,37,tipologia 5GOHW8UJNP,titolo O5DMHSDIP1,1952,citta P5V5RFAX04,Nome autore 377,1663924638
378,90,tipologia F5J8DCNMYS,titolo 8FJR8X90G3,1944,citta DPA5ACZWMX,Nome autore 378,1663924638
379,57,tipologia LBBZHGTIJ5,titolo M85A4MTSXB,1957,citta MJJ31XQ5UX,Nome autore 379,1663924638
380,75,tipologia 3N6VVCV6QM,titolo R63DFA7WAK,1995,citta 6GXRAWGK5G,Nome autore 380,1663924638
381,48,tipologia H77313CT9S,titolo ZZJCYFD35K,1958,citta 9KB0ICU4YC,Nome autore 381,1663924638
382,27,tipologia 3HJK519T8W,titolo ML18XN8BFS,1920,citta R94GJJ59VR,Nome autore 382,1663924638
383,88,tipologia 0AIAM1RO3R,titolo 9AW6VMASX0,1923,citta RHOUFDZR7E,Nome autore 383,1663924638
384,61,tipologia M7RCK94ZO7,titolo XKL7VZ83M3,1912,citta 0RRQ517B6V,Nome autore 384,1663924638
385,65,tipologia UG6UHQ5YQI,titolo UUHXUAMIH6,1985,citta UGG5TFWRKN,Nome autore 385,1663924638
386,82,tipologia A85WQJPOBB,titolo VO5A7TEYFZ,1900,citta 0OPZGOP1X3,Nome autore 386,1663924638
387,89,tipologia 5HCYZ1Y1HC,titolo A0A5WA8AS8,1999,citta 9566R51EFT,Nome autore 387,1663924638
388,41,tipologia NHO9O5PC84,titolo 45VT9BKDN7,1912,citta DQKFTKVHDB,Nome autore 388,1663924638
389,90,tipologia 4YAS86CR91,titolo KKY13PF4J9,1950,citta UGBW1JTPBT,Nome autore 389,1663924638
390,38,tipologia 4NVJMCR5AO,titolo IZLBMP3654,1956,citta HQ85UKD01W,Nome autore 390,1663924638
391,70,tipologia IN2HGU9AT5,titolo NV509IXQHE,1972,citta V6QFIOW4W7,Nome autore 391,1663924638
392,65,tipologia VF6B7Z54TS,titolo 2I4FW4EXGQ,1973,citta JLM4G52I24,Nome autore 392,1663924638
393,79,tipologia VWUSYOGMC0,titolo FS0EPK852L,1970,citta VH0ZXHVD6K,Nome autore 393,1663924638
394,15,tipologia K42WG9HFQ8,titolo EP37LUOWXE,1969,citta GY5AOX009S,Nome autore 394,1663924638
395,53,tipologia 4V6NUGNNIL,titolo 2AL6RY1XP9,1908,citta E1D2SJB2VU,Nome autore 395,1663924638
396,65,tipologia 94YHIMJ8VO,titolo S2RS9XUQLZ,1986,citta 82DP9VZUL7,Nome autore 396,1663924638
397,64,tipologia 4OH9WYQOOQ,titolo OZ2HGU95OF,1927,citta 0RMOSWOPH8,Nome autore 397,1663924638
398,13,tipologia Y0UM1T8XPI,titolo B1EUZ795O3,1972,citta 54BGHKWWYJ,Nome autore 398,1663924638
399,5,tipologia 4LWN2DNC3C,titolo ZAONHL2QOJ,1936,citta NB8V78SVZM,Nome autore 399,1663924638
400,7,tipologia VS9X5GB747,titolo MQIXCJ1UZK,1973,citta R59QJV27ZF,Nome autore 400,1663924638
401,73,tipologia LZYPB3VDGE,titolo MP53MVBVY5,2009,citta 0N0ZR6QET4,Nome autore 401,1663924638
402,44,tipologia GZJL04IHS5,titolo 3VLWWSSRPB,1903,citta ETJP38VPXE,Nome autore 402,1663924638
403,45,tipologia UD2EZX56I2,titolo XCOOFJ7HW1,1947,citta BCXZIRD278,Nome autore 403,1663924638
404,55,tipologia 92FD79XYB4,titolo N2PXFYXQUP,1960,citta 01DV3OXPJ3,Nome autore 404,1663924638
405,72,tipologia 2ZBDO45YS1,titolo 0INEASA978,1990,citta 5YL1P9IU0S,Nome autore 405,1663924638
406,54,tipologia QRG8QXNOR3,titolo U35TSCE6OL,2017,citta S32CGCIX1U,Nome autore 406,1663924638
407,69,tipologia 8KFYTOCKRM,titolo XE41TF0OSC,1984,citta 73AMKIK04M,Nome autore 407,1663924638
408,29,tipologia ZY5WJCPVLI,titolo FPJWHKLS0E,1967,citta GEXTPBDXIW,Nome autore 408,1663924638
409,51,tipologia J4ND9VHREU,titolo W8O9D2INVZ,1961,citta TFD0TLH428,Nome autore 409,1663924638
410,62,tipologia AQ0F4202BB,titolo JT2PFFVNXN,1936,citta 3UZOHUMUYM,Nome autore 410,1663924638
411,33,tipologia 4XE4JYRJDU,titolo 3B3J7YKIGJ,1941,citta ON1Y4ZD3HE,Nome autore 411,1663924638
412,38,tipologia E5QDXPN4KI,titolo L9YJZOPDXD,1972,citta NS7KEQOFDL,Nome autore 412,1663924638
413,62,tipologia KA4BPZ0C50,titolo B1OOWNM2HI,1916,citta QLCZE3VUVP,Nome autore 413,1663924638
414,90,tipologia YKGKHML0LC,titolo 4G654LQ1DN,2007,citta N4L6JZ7ZT8,Nome autore 414,1663924638
415,75,tipologia X02JRQ5ELS,titolo CU0I51WTT1,1936,citta 5QFF5A84W6,Nome autore 415,1663924638
416,55,tipologia SL6XR6QA8T,titolo YEDEWIB4LI,1903,citta 7UZ99VMY9A,Nome autore 416,1663924638
417,36,tipologia Y7WZ4KMX4M,titolo BR5UR1EKC3,1981,citta 3663C59NXZ,Nome autore 417,1663924638
418,97,tipologia HGS2GZ319S,titolo NX2KBSKMXN,1952,citta 0TAKVPX2C5,Nome autore 418,1663924638
419,41,tipologia UDFD6POVY7,titolo 9DLETDIAQ6,1936,citta 3PM3RPTJKB,Nome autore 419,1663924638
420,44,tipologia 3F359MXR5C,titolo 2FF5GNGMDC,1952,citta H2HED04Q2Y,Nome autore 420,1663924638
421,97,tipologia AS4CWAUIBL,titolo IGEGPHPNMC,1993,citta WYUPUD9GV7,Nome autore 421,1663924638
422,69,tipologia VMO91IJ0JU,titolo 08KWOUAGT3,1959,citta JPC5UNEF4J,Nome autore 422,1663924638
423,54,tipologia GHXGS7HCCR,titolo KSFXDHJZAS,1919,citta U3C8VHIVCR,Nome autore 423,1663924638
424,27,tipologia O8MRJNZ54Q,titolo C1COLGN29V,1992,citta 51BW69643L,Nome autore 424,1663924638
425,71,tipologia GGEOZ2VPXJ,titolo J8WWK88M1K,1922,citta HUUJKC7RR9,Nome autore 425,1663924638
426,30,tipologia Z71UT5GXE3,titolo MX0ZXXA2AW,1961,citta H3P0LR4BFE,Nome autore 426,1663924638
427,29,tipologia LLWCDYBZTZ,titolo 4T7UEN9ASY,1902,citta 3X8GDVBWBV,Nome autore 427,1663924638
428,68,tipologia YAKAS5YDXP,titolo XQGJZX9UNQ,1900,citta NULN2OXMAM,Nome autore 428,1663924638
429,3,tipologia G57H7WN2MB,titolo 15ZHY2EECC,1969,citta 0RIDO1U8WR,Nome autore 429,1663924638
430,96,tipologia WUHHMO5DIY,titolo TTMSSB53NK,1917,citta X2B68L04CG,Nome autore 430,1663924638
431,8,tipologia Z0LDKUVXFM,titolo MR0W1FT3VQ,1971,citta DW1DML8ORR,Nome autore 431,1663924638
432,11,tipologia S3QVZIT95F,titolo SVTFF0LIS8,1900,citta OVI2BSO00Y,Nome autore 432,1663924638
433,4,tipologia PPR7HKBLLA,titolo DEFE37071J,2000,citta ZIT6PYXF5M,Nome autore 433,1663924638
434,66,tipologia HNOXVQ6JTA,titolo ZZ1D8NGIZ4,1935,citta KPZIV3R2X7,Nome autore 434,1663924638
435,62,tipologia UN5CDM39G8,titolo VNHSF078AD,2008,citta ZHPFL1PGS4,Nome autore 435,1663924638
436,95,tipologia 2RKIHO3781,titolo W6CDPR9ZNW,1954,citta 9V8XGA5RMU,Nome autore 436,1663924638
437,70,tipologia NYGRH2Y3V7,titolo 66ZAD90J1J,1912,citta 9Q667OUO4S,Nome autore 437,1663924638
438,44,tipologia ZDIQQCA2WB,titolo 7QKX94VRDH,1963,citta QR2N3T2PL4,Nome autore 438,1663924638
439,64,tipologia QT3ZT0W1VD,titolo NAWG416D9L,1987,citta W6EZRLR3FM,Nome autore 439,1663924638
440,68,tipologia NVY3QCVJ48,titolo KGBBE1DDR7,1982,citta CWGYYF6TQ8,Nome autore 440,1663924638
441,74,tipologia T5EV9PVFNL,titolo JF58Y0X7ON,1950,citta W3ZZDKB14F,Nome autore 441,1663924638
442,60,tipologia CS923KGCDD,titolo 5JHIJAEHLM,1994,citta F31S61E7HC,Nome autore 442,1663924638
443,4,tipologia PGOWTWU9G3,titolo A497Q5BAWU,1918,citta 78LPEU7JR6,Nome autore 443,1663924638
444,12,tipologia 16X0ZQHSXH,titolo QCA7V4QX00,1994,citta FLP2LZTDUO,Nome autore 444,1663924638
445,6,tipologia NSWB3Z3TW6,titolo KCO9Z1R4Q2,1983,citta 9TV0B8M5DK,Nome autore 445,1663924638
446,77,tipologia EMXH3Q19F2,titolo 10G9K88UFU,1921,citta C27E03LOOH,Nome autore 446,1663924638
447,100,tipologia AWPB8I756C,titolo OMYEPW4NPN,2017,citta NAVCEL009J,Nome autore 447,1663924638
448,15,tipologia A3RPZNWZDQ,titolo 0XDUUQJTHJ,1937,citta Y11GA44BFE,Nome autore 448,1663924638
449,100,tipologia ENEQ4MN8YF,titolo AXHWVSSIJ3,2005,citta 0GN399PHRY,Nome autore 449,1663924638
